Title,Authors,DOI,Date,Paper URL,Abstract,Summary
"The Mutational Dynamics of Short Tandem Repeats in Large, Multigenerational Families",,https://doi.org/10.1101/2021.11.22.469627,,https://www.biorxiv.org/content/10.1101/2021.11.22.469627v1,"AbstractShort tandem repeats (STRs) are tandemly repeated sequences of 1-6 bp motifs. STRs compose approximately 3% of the genome, and mutations at STR loci have been linked to dozens of human diseases including amyotrophic lateral sclerosis, Friedreich ataxia, Huntington disease, and fragile X syndrome. Improving our understanding of these mutations would increase our knowledge of the mutational dynamics of the genome and may uncover additional loci that contribute to disease. Here, to estimate the genome-wide pattern of mutations at STR loci, we analyzed blood-derived whole-genome sequencing data for 544 individuals from 29 three-generation CEPH pedigrees. These pedigrees contain both sets of grandparents, the parents, and an average of 9 grandchildren per family. Using HipSTR we identified de novo STR mutations in the 2nd generation of these pedigrees. Analyzing ~1.6 million STR loci, we estimate the empircal de novo STR mutation rate to be 5.24*10−5 mutations per locus per generation. We find that perfect repeats mutate ~2x more often than imperfect repeats. De novo STRs are significantly enriched in Alu elements (p < 2.2e-16). Approximately 30% of STR mutations occur within Alu elements, which compose only ~11% of the genome, and ~10% are found in LINE-1 insertions, which compose ~17% of the genome. Phasing these de novo mutations to the parent of origin shows that parental transmission biases vary among families. We estimate the average number of de novo genome-wide STR mutations per individual to be ~85, which is similar to the average number of observed de novo single nucleotide variants.",STRs are tandemly repeated sequences of 1-6 bp motifs. STRs compose approximately 3% of the genome. mutations at STR loci have been linked to human diseases.
Genomic regions associated with chocolate spot (Botrytis fabae Sard.) resistance in faba bean (Vicia faba L.),,https://doi.org/10.1101/2021.11.22.469473,,https://www.biorxiv.org/content/10.1101/2021.11.22.469473v1,"AbstractChocolate spot (CS), caused by Botrytis fabae Sard., is an important threat to global faba bean production. Growing resistant faba bean cultivars is, therefore, paramount to preventing yield loss. To date, there have been no reported quantitative trait loci (QTLs) associated with CS resistance in faba bean. The objective of this study was to identify genomic regions associated with CS resistance using a recombinant inbred line (RIL) population derived from resistant accession ILB 938. A total of 165 RILs from the cross Mélodie/2 × ILB 938/2 were genotyped and evaluated for CS reactions under replicated controlled climate conditions. QTL analysis identified five loci contributing to CS resistance on faba bean chromosomes 1 and 6, accounting for 5.0–23.4% of the total phenotypic variance. The sequences of SNP markers linked to resistance QTLs on chromosome 1 that have the largest effects encode multiple classes of putative disease and/or defense-related genes. The results of this study not only provide insight into disease-resistance QTLs, but also can be used as potential targets for marker-assisted breeding in faba bean genetic improvement for CS resistance.Key message QTL mapping identified key genomic regions associated with chocolate spot resistance on faba bean chromosomes 1 and 6, which may serve as novel genetic tools to develop disease-resistant faba bean cultivars.",AbstractChocolate spot (CS) is an important threat to global faba bean production. there have been no reported quantitative trait loci (QTLs) associated with CS resistance in faba bean.
A metagenomic DNA sequencing assay that is robust against environmental DNA contamination,,https://doi.org/10.1101/2021.11.22.469599,,https://www.biorxiv.org/content/10.1101/2021.11.22.469599v1,"ABSTRACTMetagenomic DNA sequencing is a powerful tool to characterize microbial communities but is sensitive to environmental DNA contamination, in particular when applied to samples with low microbial biomass. Here, we present contamination-free metagenomic DNA sequencing (Coffee-seq), a metagenomic sequencing assay that is robust against environmental contamination. The core idea of Coffee-seq is to tag the DNA in the sample prior to DNA isolation and library preparation with a label that can be recorded by DNA sequencing. Any contaminating DNA that is introduced in the sample after tagging can then be bioinformatically identified and removed. We applied Coffee-seq to screen for infections from microorganisms with low burden in blood and urine, to identify COVID-19 co-infection, to characterize the urinary microbiome, and to identify microbial DNA signatures of inflammatory bowel disease in blood.","ABSTRACTMetagenomic DNA sequencing is a powerful tool to characterize microbial communities. it is sensitive to environmental DNA contamination, in particular when applied to samples with low microbial biomass. the core idea of coffee-seq is to tag the DNA in the sample before DNA isolation and library preparation."
Identifying disease-critical cell types and cellular processes across the human body by integration of single-cell profiles and human genetics,,https://doi.org/10.1101/2021.03.19.436212,,https://www.biorxiv.org/content/10.1101/2021.03.19.436212v2,"ABSTRACTGenome-wide association studies (GWAS) provide a powerful means to identify loci and genes contributing to disease, but in many cases the related cell types/states through which genes confer disease risk remain unknown. Deciphering such relationships is important for identifying pathogenic processes and developing therapeutics. Here, we introduce sc-linker, a framework for integrating single-cell RNA-seq (scRNA-seq), epigenomic maps and GWAS summary statistics to infer the underlying cell types and processes by which genetic variants influence disease. We analyzed 1.6 million scRNA-seq profiles from 209 individuals spanning 11 tissue types and 6 disease conditions, and constructed gene programs capturing cell types, disease progression, and cellular processes both within and across cell types. We evaluated these gene programs for disease enrichment by transforming them to SNP annotations with tissue-specific epigenomic maps and computing enrichment scores across 60 diseases and complex traits (average N=297K). Cell type, disease progression, and cellular process programs captured distinct heritability signals even within the same cell type, as we show in multiple complex diseases that affect the brain (Alzheimer’s disease, multiple sclerosis), colon (ulcerative colitis) and lung (asthma, idiopathic pulmonary fibrosis, severe COVID-19). The inferred disease enrichments recapitulated known biology and highlighted novel cell-disease relationships, including GABAergic neurons in major depressive disorder (MDD), a disease progression M cell program in ulcerative colitis, and a disease-specific complement cascade process in multiple sclerosis. In autoimmune disease, both healthy and disease progression immune cell type programs were associated, whereas for epithelial cells, disease progression programs were most prominent, perhaps suggesting a role in disease progression over initiation. Our framework provides a powerful approach for identifying the cell types and cellular processes by which genetic variants influence disease.","sc-linker is a framework for integrating single-cell RNA-seq (scRNA-seq), epigenomic maps and GWAS summary statistics to infer the underlying cell types and processes by which genetic variants influence disease. we analyzed 1.6 million scRNA-seq profiles from 209 individuals spanning 11 tissue types and 6 disease conditions."
Genome-wide association studies and genomic selection assays made in a large sample of cacao (Theobroma cacao L.) germplasm reveal significant marker-trait associations and good predictive value for improving yield potential,,https://doi.org/10.1101/2021.11.22.469505,,https://www.biorxiv.org/content/10.1101/2021.11.22.469505v1,"AbstractA genome-wide association study was undertaken to unravel marker-trait associations (MTAs) between SNP markers and yield-related traits. It involved a subset of 421 cacao accessions from the large and diverse collection conserved ex situ at the International Cocoa Genebank Trinidad. An average linkage disequilibrium (r2) of 0.10 at 5.2 Mb was found across several chromosomes. Seventeen significant (P ≤ 8.17 × 10-5 (–log10 (p) = 4.088)) MTAs of interest, which accounted for 5 to 17% of the explained phenotypic variation, were identified using a Mixed Linear Model in TASSEL version 5.2.50. The most significant MTAs identified were related to seed number and seed length on chromosome 7 and seed number on chromosome 1. Other significant MTAs involved seed length to width ratio on chromosomes 3 and 5 and seed length on chromosomes 4 and 9. It was noteworthy that several yield-related traits, viz., seed length, seed length to width ratio and seed number were associated with markers on different chromosomes, indicating their polygenic nature. Approximately 40 candidate genes that encode embryo and seed development, protein synthesis, carbohydrate transport and lipid biosynthesis and transport were identified in this study. A significant association of fruit surface anthocyanin intensity co-localised with MYB-related protein 308 on chromosome 4. Testing of a genomic selection approach revealed good predictive value (GEBV) for economic traits such as seed number (GEBV = 0.611), seed length (0.6199), seed width (0.5435), seed length to width ratio (0.5503), seed/cotyledon mass (0.6014) and ovule number (0.6325). The findings of this study could facilitate genomic selection and marker-assisted breeding of cacao thereby expediting improvement in the yield potential of cacao planting material.",an average linkage disequilibrium (r2) of 0.10 at 5.2 Mb was found across several chromosomes. seventeen significant (P  8.17  10-5 (–log10 (p) = 4.088) MTAs of interest were identified using a Mixed Linear Model in TASSEL version 5.2.50.
Single cell transcriptomic profiling identifies molecular phenotypes of newborn human lung cells,,https://doi.org/10.1101/2020.06.16.156042,,https://www.biorxiv.org/content/10.1101/2020.06.16.156042v2,"AbstractRationale While animal model studies have extensively defined mechanisms controlling cell diversity in the developing mammalian lung, the limited data available from late stage human lung development represents a significant knowledge gap. The NHLBI Molecular Atlas of Lung Development Program (LungMAP) seeks to fill this gap by creating a structural, cellular and molecular atlas of the human and mouse lung.Methods Single cell RNA sequencing generated transcriptional profiles of 5500 cells obtained from two one-day old human lungs (born at gestational ages of 39 and 31 weeks) from the LungMAP Human Tissue Core Biorepository at the University of Rochester. Frozen single cell isolates were captured, and library preparation was completed on the Chromium 10X system. Data was analyzed in Seurat, and cellular annotation was performed using the ToppGene functional analysis tool. Single cell sequence data from 32000 postnatal day 1, 3, 7 and 10 mouse lung (n = 2 at each time point) cells generated by the LungMAP Research Center at Cincinnati Children’s Hospital and Medical Center, using Dropseq platform, was integrated with the human data. In situ hybridization was used to confirm the spatial location of cellular phenotypes.Results Transcriptional interrogation of donor newborn human lung cells identified distinct clusters representing multiple populations of epithelial, endothelial, fibroblasts, pericytes, smooth muscle, and immune cells and signature genes for each of these populations were identified. Computational integration of newborn human and postnatal mouse lung development cellular transcriptomes facilitated the identification of distinct cellular lineages among all the major cell types. Integration of the human and mouse cellular transcriptomes also demonstrated cell type-specific differences in developmental states of the newborn human lung cells. In particular, matrix fibroblasts could be separated into those representative of younger cells (n=393), or older cells (n=158).This is the first comprehensive molecular map of the cellular landscape of neonatal human lung, including biomarkers for cells at distinct states of development. Our results indicate that integrated single cell RNA profiling of human and mouse lung will help identify common and species-specific mechanisms of lung development and respiratory disease.","the NHLBI Molecular Atlas of Lung Development Program seeks to fill this gap by creating a structural, cellular and molecular atlas of the human and mouse lung. single cell RNA profiling of human and mouse lung will help identify common and species-specific mechanisms of lung development and respiratory disease."
Genome Assembly and Population Resequencing Reveal the Geographical Divergence of ‘Shanmei’ (Rubus corchorifolius),,https://doi.org/10.1101/2021.11.22.469527,,https://www.biorxiv.org/content/10.1101/2021.11.22.469527v1,"AbstractRubus corchorifolius (‘Shanmei’ or mountain berry, 2n =14) is widely distributed in China, and its fruit has high nutritional and medicinal values. Here, we report a high-quality chromosome-scale genome assembly of Shanmei, with a size of 215.69 Mb and encompassing 26,696 genes. Genome comparisons among Rosaceae species show that Shanmei and Fupenzi (Rubus chingii Hu) are most closely related, and then is blackberry (Rubus occidentalis). Further resequencing of 101 samples of Shanmei collected from four regions in provinces of Yunnan, Hunan, Jiangxi, and Sichuan in South China reveals that the Hunan population of Shanmei possesses the highest diversity and may represent the relatively more ancestral population. Moreover, the Yunnan population undergoes strong selection based on nucleotide diversity, linkage disequilibrium, and the historical effective population size analyses. Furthermore, genes from candidate genomic regions that show strong divergence are significantly enriched in flavonoid biosynthesis and plant hormone signal transduction, indicating the genetic basis of adaptation of Shanmei to the local environments. The high-quality genome sequences and the variome dataset of Shanmei provide valuable resources for breeding applications and for elucidating the genome evolution and ecological adaptation of Rubus species.","AbstractRubus corchorifolius (‘Shanmei’ or mountain berry, 2n =14) is widely distributed in china. its fruit has high nutritional and medicinal values."
CAMO: A molecular congruence analysis framework for evaluating model organisms,,https://doi.org/10.1101/2021.11.21.469371,,https://www.biorxiv.org/content/10.1101/2021.11.21.469371v1,"ABSTRACTCAMO provides a rigorous and user-friendly solution for quantification and mechanistic exploration of omics congruence in model organisms and humans. It performs threshold-free differential analysis, quantitative concordance/discordance scoring, pathway-centric investigation, and topological subnetwork detection. Instead of dichotomous claims of “poorly” or “greatly” mimicking humans, CAMO facilitates discovery and visualization of specific molecular mechanisms that are best or least mimicked, providing foundations for hypothesis generation and subsequent translational investigations.","ABSTRACTCAMO provides a rigorous and user-friendly solution for quantification and exploration of omics congruence in model organisms and humans. it performs threshold-free differential analysis, quantitative concordance/discordance scoring, pathway-centric investigation, and topological subnetwork detection."
Locus-specific chromatin profiling of evolutionarily young transposable elements,,https://doi.org/10.1101/2021.08.25.457666,,https://www.biorxiv.org/content/10.1101/2021.08.25.457666v2,"ABSTRACTDespite a vast expansion in the availability of epigenomic data, our knowledge of the chromatin landscape at interspersed repeats remains highly limited by difficulties in mapping short-read sequencing data to these regions. In particular, little is known about the locus-specific regulation of evolutionarily young transposable elements (TEs), which have been implicated in genome stability, gene regulation and innate immunity in a variety of developmental and disease contexts. Here we propose an approach for generating locus-specific protein-DNA binding profiles at interspersed repeats, which leverages information on the spatial proximity between repetitive and non-repetitive genomic regions. We demonstrate that the combination of HiChIP and a newly developed mapping tool (PAtChER) yields accurate protein enrichment profiles at individual repetitive loci. Using this approach, we reveal previously unappreciated variation in the epigenetic profiles of young TE loci in mouse and human cells. Insights gained using our method will be invaluable for dissecting the molecular determinants of TE regulation and their impact on the genome.",we propose an approach for generating locus-specific protein-DNA binding profiles at interspersed repeats. this tool leverages information on the spatial proximity between repetitive and non-repetitive genomic regions.
RNA-Seq analysis identifies novel roles for the primary cilia gene SPAG17 and the SOX9 locus non-coding RNAs in systemic sclerosis,,https://doi.org/10.1101/2021.11.20.468677,,https://www.biorxiv.org/content/10.1101/2021.11.20.468677v1,"AbstractSystemic sclerosis (SSc) is characterized by immune activation, vasculopathy, and unresolving fibrosis in the skin, lungs, and other organs. We performed RNA-Seq analysis on skin biopsies and peripheral blood mononuclear cells (PBMCs) from SSc patients and controls to better understand SSc pathogenesis. We analyzed these data to 1) test for case-control differences, and 2) identify genes whose expression levels correlate with SSc severity as measured by local skin score, modified Rodnan skin score (MRSS), forced vital capacity (FVC), or diffusion capacity for carbon monoxide (DLCO). We found that PBMCs from SSc patients showed a strong type 1 interferon signature. This signal replicated in the skin, with additional signals for increased extracellular matrix (ECM) genes, classical complement pathway activation, and the presence of B cells. Notably, we observed a marked decrease in the expression of SPAG17, a cilia component, in SSc skin. We identified genes that correlated with MRSS, DLCO, and FVC in SSc PBMCs and skin using weighted gene co-expression analysis (WGCNA). These genes were largely distinct from the case/control differentially expressed genes. In PBMCs, type 1 interferon signatures negatively correlated with DLCO. In SSc skin, ECM gene expression positively correlated with MRSS. Network analysis of SSc skin genes correlated with clinical features identified the non-coding RNAs SOX9-AS1 and ROCR, both near the SOX9 locus, as highly connected, “hub-like” genes in the network. These results identify non-coding RNAs and SPAG17 as novel factors potentially implicated in SSc pathogenesis.","SSc is characterized by immune activation, vasculopathy, and unresolving fibrosis in the skin, lungs, and other organs. we performed RNA-Seq analysis on skin biopsies and peripheral blood mononuclear cells from SSc patients and controls to better understand SSc pathogenesis."
Mosaic loss of chromosome Y in aged human microglia,,https://doi.org/10.1101/2021.11.19.469312,,https://www.biorxiv.org/content/10.1101/2021.11.19.469312v1,"AbstractMosaic loss of chromosome Y (LOY) is a particularly common acquired structural mutation in the leukocytes of aging men and it has been shown to correlate with several age-related diseases including Alzheimer’s disease (AD). To derive the molecular basis of LOY in brain cells, we create an integrated resource by aggregating data from 21 single-cell and single-nuclei RNA brain studies, yielding 763,410 cells to investigate the presence and cell-type specific burden of LOY. We created robust quantification metrics for assessing LOY, which were validated using a multi-modal dataset. Using this new resource and LOY-quantification approach, we found that LOY frequencies differed widely between CNS cell-types and individual donors. Among five common neural cell types, microglia were most affected by LOY (7.79%, n=41,949), while LOY in neurons was rare (0.48%, n=220,010). Differential gene expression analysis in microglia found 188 autosomal genes, 6 X-linked genes, and 11 pseudoautosomal genes, pointing to broad dysregulation in lipoprotein metabolism, inflammatory response, and antigen processing that coincides with loss of Y. To our knowledge, we provide the first evidence of LOY in the microglia, and highlight its potential roles in aging and the pathogenesis of neurodegenerative disorders such as AD.",chromosome Y (LOY) is a particularly common acquired structural mutation in the leukocytes of aging men. it has been shown to correlate with several age-related diseases including Alzheimer’s disease (AD)
"Shotgun metagenomics of soil invertebrate communities reflects taxonomy, biomass and reference genome properties",,https://doi.org/10.1101/2021.11.16.468383,,https://www.biorxiv.org/content/10.1101/2021.11.16.468383v1,"AbstractMetagenomics - shotgun sequencing of all DNA fragments from a community DNA extract - is routinely used to describe the composition, structure and function of microorganism communities. Advances in DNA sequencing and the availability of genome databases increasingly allow the use of shotgun metagenomics on eukaryotic communities. Metagenomics offers major advances in the recovery of biomass relationships in a sample, in comparison to taxonomic marker gene based approaches (metabarcoding). However, little is known about the factors which influence metagenomics data from eukaryotic communities, such as differences among organism groups, the properties of reference genomes and genome assemblies.We evaluated how shotgun metagenomics records composition and biomass in artificial soil invertebrate communities. We generated mock communities of controlled biomass ratios from 28 species from all major soil mesofauna groups: mites, springtails, nematodes, tardigrades and potworms. We shotgun-sequenced these communities and taxonomically assigned them with a database of over 270 soil invertebrate genomes.We recovered 90% of the species, and observed relatively high false positive detection rates. We found strong differences in reads assigned to different taxa, with some groups (e.g. springtails) consistently attracting more hits than others (e.g. enchytraeids). Original biomass could be predicted from read counts after considering these taxon-specific differences. Species with larger genomes, and with more complete assemblies consistently attracted more reads than species with smaller genomes. The GC content of the genome assemblies had no effect on the biomass-read relationships.The results show considerable differences in taxon recovery and taxon specificity of biomass recovery from metagenomic sequence data. The properties of reference genomes and genome assemblies also influence biomass recovery, and they should be considered in metagenomic studies of eukaryotes. We provide a roadmap for investigating factors which influence metagenomics-based eukaryotic community reconstructions. Understanding these factors is timely as accessibility of DNA sequencing, and momentum for reference genomes projects show a future where the taxonomic assignment of DNA from any community sample becomes a reality.","metagenomics offers major advances in the recovery of biomass relationships in a sample, in comparison to taxonomic marker gene based approaches. but little is known about the factors which influence metagenomics data from eukaryotic communities."
Sequence characterization of eccDNA content in glyphosate sensitive and resistant Palmer amaranth from geographically distant populations,,https://doi.org/10.1101/2021.11.19.469340,,https://www.biorxiv.org/content/10.1101/2021.11.19.469340v1,"AbstractThe discovery of non-chromosomal circular DNA offers new directions in linking genome structure with function in plant biology. Glyphosate resistance through EPSPS gene copy amplification in Palmer amaranth was due to an autonomously replicating extra-chromosomal circular DNA mechanism (eccDNA). CIDER-Seq analysis of geographically distant glyphosate sensitive (GS) and resistant (GR) Palmer Amaranth (Amaranthus palmeri) revealed the presence of numerous small extra-chromosomal circular DNAs varying in size and with degrees of repetitive content, coding sequence, and motifs associated with autonomous replication. In GS biotypes, only a small portion of these aligned to the 399 kb eccDNA replicon, the vehicle underlying gene amplification and genetic resistance to the herbicide glyphosate. The aligned eccDNAs from GS were separated from one another by large gaps in sequence. In GR biotypes, the eccDNAs were present in both abundance and diversity to assemble into a nearly complete eccDNA replicon. Mean sizes of eccDNAs were similar in both biotypes and were around 5kb with larger eccDNAs near 25kb. Gene content for eccDNAs ranged from 0 to 3 with functions that include ribosomal proteins, transport, metabolism, and general stress response genetic elements. Repeat content among smaller eccDNAs indicate a potential for recombination into larger structures. Genomic hotspots were also identified in the Palmer amaranth genome with a disposition for gene focal amplifications as eccDNA. The presence of eccDNA may serve as a reservoir of genetic heterogeneity in this species and may be functionally important for survival.","non-chromosomal circular DNA was due to an autonomously replicating extra-chromosomal circular DNA mechanism (eccDNA) in Palmer amaranth, glyphosate resistance through EPSPS gene copy amplification was due to an autonomously replicating extra-chromosomal circular DNA mechanism."
A genome assembly of the Atlantic chub mackerel (Scomber colias): a valuable teleost fishing resource,,https://doi.org/10.1101/2021.11.19.468211,,https://www.biorxiv.org/content/10.1101/2021.11.19.468211v1,"AbstractThe Atlantic chub mackerel, Scomber colias Gmelin, 1789, is a medium-size pelagic fish with substantial importance in the fisheries of the Atlantic Ocean and the Mediterranean Sea. Over the past decade, this species has gained special relevance being one of the main targets of pelagic fisheries in the NE Atlantic. Here, we sequenced and annotated the first high-quality draft genome assembly of S. colias, produced with Pacbio HiFi long reads and Illumina Paired-End short reads. The estimated genome size is 814 Mb distributed into 2,028 scaffolds and 2,093 contigs with an N50 length of 4,19 and 3,34 Mb, respectively. We annotated 27,675 protein-coding genes and the BUSCO analyses indicated high completeness, with 97.3 % of the single-copy orthologs in the Actinopterygii library profile. The present genome assembly represents a valuable resource to address the biology and management of this relevant fishery. Finally, this is the fourth high-quality genome assembly within the Order Scombriformes and the first in the genus Scomber.","chub mackerel, Scomber colias Gmelin, 1789, is a medium-size pelagic fish. this is the fourth high-quality genome assembly within the Order Scombriformes and the first in the genus Scomber."
Pre-metazoan origin of neuropeptide signalling,,https://doi.org/10.1101/2021.11.19.469228,,https://www.biorxiv.org/content/10.1101/2021.11.19.469228v1,"AbstractNeuropeptides are a diverse class of signalling molecules in metazoans. They occur in all animals with a nervous system and also in neuron-less placozoans. However, their origin has remained unclear because no neuropeptide shows deep homology across lineages and none have been found in sponges. Here, we identify two neuropeptide precursors, phoenixin and nesfatin, with broad evolutionary conservation. By database searches, sequence alignments and gene-structure comparisons we show that both precursors are present in bilaterians, cnidarians, ctenophores and sponges. We also found phoenixin and a secreted nesfatin precursor homolog in the choanoflagellate Salpingoeca rosetta. Phoenixin in particular, is highly conserved, including its cleavage sites, suggesting that prohormone processing occurs also in choanoflagellates. In addition, based on phyletic patterns and negative pharmacological assays we question the originally proposed GPR-173 (SREB3) as a phoenixin receptor. Our findings indicate that signalling by secreted neuropeptide homologs has pre-metazoan origins and thus evolved before neurons.",neuropeptides are a diverse class of signalling molecules in metazoans. they occur in all animals with a nervous system and also in neuron-less placozoans. no neuropeptide shows deep homology across lineages and none have been found in sponges.
Invertebrate DNA methylation and gene regulation,,https://doi.org/10.1101/2021.11.19.469267,,https://www.biorxiv.org/content/10.1101/2021.11.19.469267v1,"AbstractAs human activity alters the planet, there is a pressing need to understand how organisms adapt to environmental change. Of growing interest in this area is the role of epigenetic modifications, such as DNA methylation, in tailoring gene expression to fit novel conditions. Here, we reanalyzed nine invertebrate (Anthozoa and Hexapoda) datasets to validate a key prediction of this hypothesis: changes in DNA methylation in response to some condition correlate with changes in gene expression. While we detected both differential methylation and differential expression, there was no simple relationship between these differences. Hence, if changes in DNA methylation regulate invertebrate transcription, the mechanism does not follow a simple linear relationship.","the role of epigenetic modifications, such as DNA methylation, in tailoring gene expression to fit novel conditions. we reanalyzed nine invertebrate datasets to validate a key prediction of this hypothesis."
Admixture has obscured signals of historical hard sweeps in humans,,https://doi.org/10.1101/2020.04.01.021006,,https://www.biorxiv.org/content/10.1101/2020.04.01.021006v2,"AbstractThe role of natural selection in shaping biological diversity is an area of intense interest in modern biology. To date, studies of positive selection have primarily relied upon genomic datasets from contemporary populations, which are susceptible to confounding factors associated with complex and often unknown aspects of population history. In particular, admixture between diverged populations can distort or hide prior selection events in modern genomes, though this process is not explicitly accounted for in most selection studies despite its apparent ubiquity in humans and other species. Through analyses of ancient and modern human genomes, we show that previously reported Holocene-era admixture has masked more than 50 historic hard sweeps in modern European genomes. Our results imply that this canonical mode of selection has likely been underappreciated in the evolutionary history of humans and suggests that our current understanding of the tempo and mode of selection in natural populations may be quite inaccurate.",admixture between diverged populations can distort or hide prior selection events in modern genomes. previously reported Holocene-era admixture has masked more than 50 historic hard sweeps in modern European genomes.
Net charges of the ribosomal proteins of the S10 and spc clusters of halophiles are inversely related to the degree of halotolerance,,https://doi.org/10.1101/2021.11.17.468896,,https://www.biorxiv.org/content/10.1101/2021.11.17.468896v1,"AbstractNet positive charge(s) on ribosomal proteins (r-proteins) have been reported to influence the assembly and folding of ribosomes. A high percentage of r-proteins from extremely halophilic archaea are known to be acidic or even negatively charged. Those proteins that remain positively charged are typically far less so. Herein the analysis is extended to the non-archaeal halophilic bacteria, eukaryotes and halotolerant archaea. The net charges (pH 7.4) of r-proteins that comprise the S10-spc operon/cluster from individual microbial and eukaryotic genomes were estimated and intercompared. It was observed that as a general rule, as the salt tolerance of the bacterial strains increased from 5 to 15%, the net charges of the individual proteins remained mostly basic. The most striking exceptions were the extremely halophilic bacterial strains, Salinibacter ruber SD01, Acetohalobium arabaticum DSM 5501 and Selenihalanaerobacter shriftii ATCC BAA-73, which are reported to require a minimum of 18%-21% of salt for their growth. All three strains have a higher number of acidic S10-spc cluster r-proteins than what is seen in the moderate halophiles or the halotolerant strains. Of the individual proteins, only uL2 never became acidic. uS14 and uL16 also seldom became acidic. The net negative charges on several of the S10-spc cluster r-proteins is a feature generally shared by all extremely halophilic archaea and bacteria. The S10-spc cluster r-proteins of halophilic fungi and algae (eukaryotes) were exceptions. They were positively charged despite the halophilicity of the organisms.Importance The net charges (at pH 7.4) of the ribosomal proteins (r-proteins) that comprise the S10-spc cluster show an inverse relationship with the halophilicity/halotolerance levels in both bacteria and archaea. In non-halophilic bacteria, the S10-spc cluster r-proteins are generally basic (positively charged), while the rest of the proteomes in these strains are generally acidic. On the other hand, the whole proteomes of the extremely halophilic strains are overall negatively charged including the S10-spc cluster r-proteins. Given that the distribution of charged residues in the ribosome exit tunnel influences co-translational folding, the contrasting charges observed in the S10-spc cluster r-proteins has potential implications for the rate of passage of these proteins through the ribosomal exit tunnel. Furthermore, the universal protein uL2 which lies in the oldest part of the ribosome is always positively charged irrespective of the strain/organism it belongs to. This has implications for its role in the prebiotic context.","a high percentage of r-proteins from extremely halophilic archaea are known to be acidic or even negatively charged. the net charges (pH 7.4) of r-proteins that comprise the S10-spc operon/cluster from individual microbial and eukaryotic genomes were estimated and intercompared. the most striking exceptions were the extremely halophilic bacterial strains, Salinibacter ruber SD01, Acetohalobium arabaticum"
The natural adaptation and human selection history of African sheep genomes,,https://doi.org/10.1101/2021.11.17.469022,,https://www.biorxiv.org/content/10.1101/2021.11.17.469022v1,"AbstractAfrican sheep manifest diverse but distinct physio-anatomical traits which are the outcomes of natural- and human-driven selection. Here, we generated 34.8 million variants from 150 indigenous African sheep genomes sequenced at an average depth of ∼54x for 130 samples (Ethiopia, Libya) and ∼10x for 20 samples (Sudan), representing sheep from diverse environments, tail morphology and post-Neolithic introductions to Africa. Phylogenetic and model-based admixture analysis provided evidence of four genetic groups that correspond to altitudinal geographic origins and tail morphotypes. Comparative genomic analysis identified targets of selection spanning conserved haplotype structures overlapping genes and gene families relating to hypoxia responses, caudal vertebrae and tail skeleton length, ear morphology, and tail fat-depot structure. Our findings provide novel insights underpinning variation and response to human selection and environmental adaptation, and possible pleiotropic gene interactions in indigenous African sheep genomes, which guaranteed the successful establishment of the species on the continent.","we generated 34.8 million variants from 150 indigenous african sheep genomes sequenced at an average depth of 54x for 130 samples (Ethiopia, Libya) and 10x for 20 samples (Sudan), representing sheep from diverse environments, tail morphology and post-neolithic introductions to Africa."
