Title,Authors,DOI,Date,Paper_URL
Transcription factor fluctuations underlie cell-to-cell variability in a signaling pathway response,N/A,https://doi.org/10.1101/2022.11.30.518555,N/A,https://www.biorxiv.org/content/10.1101/2022.11.30.518555v1
"The telomere-to-telomere, gapless, phased diploid genome and methylome of the green alga Scenedesmus obliquus UTEX 3031 reveals significant heterozygosity and functional separation of the haplotypes",N/A,https://doi.org/10.1101/2022.11.30.518549,N/A,https://www.biorxiv.org/content/10.1101/2022.11.30.518549v1
Identification of combinatorial colistin resistance mutations in Shewanella algae,N/A,https://doi.org/10.1101/2022.12.01.518641,N/A,https://www.biorxiv.org/content/10.1101/2022.12.01.518641v1
"Age related disorder in DNA methylation patterns underlies epigenetic clock signals, but displays distinct responses to epigenetic rejuvenation events",N/A,https://doi.org/10.1101/2022.12.01.518745,N/A,https://www.biorxiv.org/content/10.1101/2022.12.01.518745v1
"Chromosome-level, nanopore-only genome and allele-specific DNA methylation of Pallas’s cat, Otocolobus manul",N/A,https://doi.org/10.1101/2022.11.30.518596,N/A,https://www.biorxiv.org/content/10.1101/2022.11.30.518596v2
Massively parallel characterization of insulator activity across the genome,N/A,https://doi.org/10.1101/2022.11.29.518444,N/A,https://www.biorxiv.org/content/10.1101/2022.11.29.518444v1
"Enterobacterales plasmid sharing amongst human bloodstream infections, livestock, wastewater, and waterway niches in Oxfordshire, UK",N/A,https://doi.org/10.1101/2022.05.06.490774,N/A,https://www.biorxiv.org/content/10.1101/2022.05.06.490774v3
Transposable elements drive the evolution of metazoan zinc finger genes,N/A,https://doi.org/10.1101/2022.11.29.518450,N/A,https://www.biorxiv.org/content/10.1101/2022.11.29.518450v1
Ultra-long-range interactions between active regulatory elements,N/A,https://doi.org/10.1101/2022.11.30.518557,N/A,https://www.biorxiv.org/content/10.1101/2022.11.30.518557v1
Contrasting genomic consequences of anthropogenic reintroduction and natural recolonisation in high-arctic wild reindeer,N/A,https://doi.org/10.1101/2022.11.25.517957,N/A,https://www.biorxiv.org/content/10.1101/2022.11.25.517957v2
Dynamic regulation of gonadal transposon control across the lifespan of the naturally short-lived African turquoise killifish,N/A,https://doi.org/10.1101/2022.09.02.506427,N/A,https://www.biorxiv.org/content/10.1101/2022.09.02.506427v2
A Brain-Wide Genome-Wide Association Study of Candidate Quantitative Trait Loci Associated with Structural and Functional Phenotypes of Pain Sensitivity,N/A,https://doi.org/10.1101/2022.11.29.518322,N/A,https://www.biorxiv.org/content/10.1101/2022.11.29.518322v1
Can blood at adult age predict epigenetic changes of the brain during fetal stages?,N/A,https://doi.org/10.1101/2022.11.28.518197,N/A,https://www.biorxiv.org/content/10.1101/2022.11.28.518197v1
Extensive somatic nuclear exchanges shape global populations of the wheat leaf rust pathogen Puccinia triticina,N/A,https://doi.org/10.1101/2022.11.28.518271,N/A,https://www.biorxiv.org/content/10.1101/2022.11.28.518271v1
A draft genome of the ascomycotal fungal species Pseudopithomyces maydicus (family Didymosphaeriaceae),N/A,https://doi.org/10.1101/2022.11.26.518055,N/A,https://www.biorxiv.org/content/10.1101/2022.11.26.518055v1
SapBase (Sapinaceae Genomic DataBase): a central portal for functional and comparative genomics of Sapindaceae species,N/A,https://doi.org/10.1101/2022.11.25.517904,N/A,https://www.biorxiv.org/content/10.1101/2022.11.25.517904v1
Population-level integration of single-cell datasets enables multi-scale analysis across samples,N/A,https://doi.org/10.1101/2022.11.28.517803,N/A,https://www.biorxiv.org/content/10.1101/2022.11.28.517803v1
Whole genome sequencing reveals fine-scale climate associated adaptive divergence near the range limits of a temperate reef fish,N/A,https://doi.org/10.1101/2022.11.28.517507,N/A,https://www.biorxiv.org/content/10.1101/2022.11.28.517507v1
Cis-regulatory effect of HPV integration is constrained by host chromatin architecture in cervical cancers,N/A,https://doi.org/10.1101/2022.11.28.518229,N/A,https://www.biorxiv.org/content/10.1101/2022.11.28.518229v1
"“Red cell enzyme polymorphisms in Muslim population of Eastern UP, India”",N/A,https://doi.org/10.1101/2022.11.24.517832,N/A,https://www.biorxiv.org/content/10.1101/2022.11.24.517832v1
Antimicrobial resistance gene lack in tick-borne pathogenic bacteria,N/A,https://doi.org/10.1101/2022.11.28.518145,N/A,https://www.biorxiv.org/content/10.1101/2022.11.28.518145v1
"Effects of Plastic Ingestion on Blood Chemistry, Gene Expression and Body Condition in Wedge-Tailed Shearwaters (Ardenna Pacifica)",N/A,https://doi.org/10.1101/2022.11.26.517527,N/A,https://www.biorxiv.org/content/10.1101/2022.11.26.517527v1
Evaluating restriction enzyme selection for genome reduction in conservation genomics,N/A,https://doi.org/10.1101/2022.11.26.518029,N/A,https://www.biorxiv.org/content/10.1101/2022.11.26.518029v1
A deep neural network provides an ultraprecise multi-tissue transcriptomic clock for the short-lived fish Nothobranchius furzeri and identifies predicitive genes translatable to human aging,N/A,https://doi.org/10.1101/2022.11.26.517610,N/A,https://www.biorxiv.org/content/10.1101/2022.11.26.517610v1
CRISPR correction of GBA mutation in hiPSCs restores normal function to Gaucher macrophages and increases their susceptibility to Mycobacterium tuberculosis,N/A,https://doi.org/10.1101/2022.11.26.517656,N/A,https://www.biorxiv.org/content/10.1101/2022.11.26.517656v1
Challenges and considerations for reproducibility of STARR-seq assays,N/A,https://doi.org/10.1101/2022.07.27.501795,N/A,https://www.biorxiv.org/content/10.1101/2022.07.27.501795v2
The rate of spontaneous mutations in yeast deficient for MutSβ function,N/A,https://doi.org/10.1101/2022.08.25.505291,N/A,https://www.biorxiv.org/content/10.1101/2022.08.25.505291v2
Copy number footprints of platinum-based anticancer therapies,N/A,https://doi.org/10.1101/2022.11.24.517816,N/A,https://www.biorxiv.org/content/10.1101/2022.11.24.517816v2
Chromatin activity identifies differential gene regulation across human ancestries,N/A,https://doi.org/10.1101/2022.11.25.517959,N/A,https://www.biorxiv.org/content/10.1101/2022.11.25.517959v1
All families of transposable elements were active in the recent wheat genome evolution and polyploidy had no impact on their activity,N/A,https://doi.org/10.1101/2022.11.25.517938,N/A,https://www.biorxiv.org/content/10.1101/2022.11.25.517938v1
"A simplified, amplicon-based method for whole genome sequencing of human respiratory syncytial viruses",N/A,https://doi.org/10.1101/2022.11.24.516812,N/A,https://www.biorxiv.org/content/10.1101/2022.11.24.516812v1
A multi-omics atlas of the human retina at single-cell resolution,N/A,https://doi.org/10.1101/2022.11.21.517389,N/A,https://www.biorxiv.org/content/10.1101/2022.11.21.517389v1
Accurate prediction of cohesin-mediated 3D genome organization from 2D chromatin features,N/A,https://doi.org/10.1101/2022.11.23.517572,N/A,https://www.biorxiv.org/content/10.1101/2022.11.23.517572v1
An in vivo massively parallel platform for deciphering tissue-specific regulatory function,N/A,https://doi.org/10.1101/2022.11.23.517755,N/A,https://www.biorxiv.org/content/10.1101/2022.11.23.517755v1
Genomic and machine learning-based screening of aquaculture associated introgression into at-risk wild North American Atlantic salmon (Salmo salar) populations,N/A,https://doi.org/10.1101/2022.11.23.517511,N/A,https://www.biorxiv.org/content/10.1101/2022.11.23.517511v1
Polygenic Prediction of Molecular Traits using Large-Scale Meta-analysis Summary Statistics,N/A,https://doi.org/10.1101/2022.11.23.517213,N/A,https://www.biorxiv.org/content/10.1101/2022.11.23.517213v1
Miniature spatial transcriptomics for studying parasite-endosymbiont relationships at the micro scale,N/A,https://doi.org/10.1101/2022.11.23.517653,N/A,https://www.biorxiv.org/content/10.1101/2022.11.23.517653v1
Epigenomic tomography for probing spatially-defined molecular state in the brain,N/A,https://doi.org/10.1101/2022.11.24.517865,N/A,https://www.biorxiv.org/content/10.1101/2022.11.24.517865v1
"JUN upregulation drives aberrant transposable element mobilization, associated innate immune response, and impaired neurogenesis in Alzheimer’s disease",N/A,https://doi.org/10.1101/2022.11.24.517794,N/A,https://www.biorxiv.org/content/10.1101/2022.11.24.517794v1
Reconstructing the formation of Hmong-Mien genetic fine-structure,N/A,https://doi.org/10.1101/2022.11.23.517530,N/A,https://www.biorxiv.org/content/10.1101/2022.11.23.517530v1
Accurate de novo detection of somatic mutations in high-throughput single-cell profiling data sets,N/A,https://doi.org/10.1101/2022.11.22.517567,N/A,https://www.biorxiv.org/content/10.1101/2022.11.22.517567v1
Bursts in biosynthetic gene cluster transcription are accompanied by surges of natural compound production in the myxobacterium Sorangium sp,N/A,https://doi.org/10.1101/2022.11.24.517636,N/A,https://www.biorxiv.org/content/10.1101/2022.11.24.517636v1
Adaptive nanopore sequencing for single cell characterization of cancer mutations and gene rearrangements,N/A,https://doi.org/10.1101/2022.11.22.517284,N/A,https://www.biorxiv.org/content/10.1101/2022.11.22.517284v1
DrosOmics: a comparative genomics browser to explore omics data in natural populations of D. melanogaster,N/A,https://doi.org/10.1101/2022.07.22.501088,N/A,https://www.biorxiv.org/content/10.1101/2022.07.22.501088v2
A Sexual Bias in mitochondrial protein-coding gene expression across different tissues and the prognostic value in multiple cancers,N/A,https://doi.org/10.1101/2022.11.22.517535,N/A,https://www.biorxiv.org/content/10.1101/2022.11.22.517535v1
The EN-TEx resource of multi-tissue personal epigenomes & variant-impact models,N/A,https://doi.org/10.1101/2021.04.26.441442,N/A,https://www.biorxiv.org/content/10.1101/2021.04.26.441442v2
Environmental and genetic drivers of population differences in SARS-CoV-2 immune responses,N/A,https://doi.org/10.1101/2022.11.22.517073,N/A,https://www.biorxiv.org/content/10.1101/2022.11.22.517073v1
Mapping splice QTLs reveals distinct transcriptional and post-transcriptional regulatory variation of gene expression in pigs,N/A,https://doi.org/10.1101/2022.11.20.517281,N/A,https://www.biorxiv.org/content/10.1101/2022.11.20.517281v1
Multi-omics analysis reveals the molecular response to heat stress in a “red tide” dinoflagellate,N/A,https://doi.org/10.1101/2022.07.25.501386,N/A,https://www.biorxiv.org/content/10.1101/2022.07.25.501386v2
Exome-wide benchmark of difficult-to-sequence regions using short-read next-generation DNA sequencing,N/A,https://doi.org/10.1101/2022.11.20.517268,N/A,https://www.biorxiv.org/content/10.1101/2022.11.20.517268v1
Genomic clustering and sequence context of mutations in human monkeypox virus (hMPXV1) genomes,N/A,https://doi.org/10.1101/2022.11.21.517357,N/A,https://www.biorxiv.org/content/10.1101/2022.11.21.517357v1
Differential haplotype expression in class I MHC genes during SARS-CoV-2 infection of human lung cell lines,N/A,https://doi.org/10.1101/2022.11.20.517193,N/A,https://www.biorxiv.org/content/10.1101/2022.11.20.517193v1
The mutational signatures of poor treatment outcomes on the drug-susceptible Mycobacterium tuberculosis genome,N/A,https://doi.org/10.1101/2022.11.20.517260,N/A,https://www.biorxiv.org/content/10.1101/2022.11.20.517260v1
Large scale functional screen identifies genetic variants with splicing effects in modern and archaic humans,N/A,https://doi.org/10.1101/2022.11.20.515225,N/A,https://www.biorxiv.org/content/10.1101/2022.11.20.515225v2
Dynamic modulation of genomic enhancer elements in the suprachiasmatic nucleus mediates daily timekeeping in mammals,N/A,https://doi.org/10.1101/2022.11.15.515402,N/A,https://www.biorxiv.org/content/10.1101/2022.11.15.515402v2
Robust identification of extrachromosomal DNA and genetic variants using multiple genetic abnormality sequencing (MGA-Seq),N/A,https://doi.org/10.1101/2022.11.18.517160,N/A,https://www.biorxiv.org/content/10.1101/2022.11.18.517160v1
Long-read genomes reveal pangenomic variation underlying yeast phenotypic diversity,N/A,https://doi.org/10.1101/2022.11.19.517216,N/A,https://www.biorxiv.org/content/10.1101/2022.11.19.517216v1
"Evolution, Expansion and Characterization of Cannabinoid Synthase Gene Family in Cannabis Sativa",N/A,https://doi.org/10.1101/2022.11.18.517131,N/A,https://www.biorxiv.org/content/10.1101/2022.11.18.517131v1
Phase-specific signatures of wound fibroblasts and matrix patterns define cancer-associated fibroblast subtypes,N/A,https://doi.org/10.1101/2022.11.18.516967,N/A,https://www.biorxiv.org/content/10.1101/2022.11.18.516967v1
Population genomics reveals mechanisms and dynamics of de novo proto-gene emergence in Drosophila melanogaster,N/A,https://doi.org/10.1101/2022.11.19.517182,N/A,https://www.biorxiv.org/content/10.1101/2022.11.19.517182v1
Robust identification of regulatory variants (eQTLs) using a differential expression framework developed for RNA-sequencing,N/A,https://doi.org/10.1101/2022.11.18.517114,N/A,https://www.biorxiv.org/content/10.1101/2022.11.18.517114v1
Transcription shapes 3D chromatin organization by interacting with loop extrusion,N/A,https://doi.org/10.1101/2022.01.07.475367,N/A,https://www.biorxiv.org/content/10.1101/2022.01.07.475367v3
Analysis of transcriptional changes in the immune system associated with pubertal development in a longitudinal cohort of children with asthma,N/A,https://doi.org/10.1101/2021.11.24.469939,N/A,https://www.biorxiv.org/content/10.1101/2021.11.24.469939v2
"Predicting environmental stressor levels with machine learning: a comparison between amplicon sequencing, metagenomics, and total RNA sequencing based on taxonomically assigned data",N/A,https://doi.org/10.1101/2022.11.18.517107,N/A,https://www.biorxiv.org/content/10.1101/2022.11.18.517107v1
Rewiring of the promoter-enhancer interactome and regulatory landscape in glioblastoma orchestrates gene expression underlying neurogliomal synaptic communication,N/A,https://doi.org/10.1101/2022.11.16.516797,N/A,https://www.biorxiv.org/content/10.1101/2022.11.16.516797v2
Whole genome error-corrected sequencing for sensitive circulating tumor DNA cancer monitoring,N/A,https://doi.org/10.1101/2022.11.17.516904,N/A,https://www.biorxiv.org/content/10.1101/2022.11.17.516904v1
Identification of genomic alterations with clinical impact in canine splenic hemangiosarcoma,N/A,https://doi.org/10.1101/2022.11.17.516327,N/A,https://www.biorxiv.org/content/10.1101/2022.11.17.516327v1
Histone exchange sensors reveal variant specific dynamics in mouse embryonic stem cells,N/A,https://doi.org/10.1101/2022.11.16.516734,N/A,https://www.biorxiv.org/content/10.1101/2022.11.16.516734v1
Integrative single cell multiomics analysis of human retina indicates a role for hierarchical transcription factors collaboration in genetic effects on gene regulation,N/A,https://doi.org/10.1101/2022.11.16.516814,N/A,https://www.biorxiv.org/content/10.1101/2022.11.16.516814v1
STopover captures spatial colocalization and interaction in the tumor microenvironment using topological analysis in spatial transcriptomics data,N/A,https://doi.org/10.1101/2022.11.16.516708,N/A,https://www.biorxiv.org/content/10.1101/2022.11.16.516708v1
Multi-‘Omic Integration via Similarity Network Fusion to Detect Molecular Subtypes of Aging,N/A,https://doi.org/10.1101/2022.11.16.516806,N/A,https://www.biorxiv.org/content/10.1101/2022.11.16.516806v1
Haplotype-resolved de novo genome assemblies of four coniferous tree species,N/A,https://doi.org/10.1101/2022.11.16.516598,N/A,https://www.biorxiv.org/content/10.1101/2022.11.16.516598v1
Non-invasive real-time genomic monitoring of the critically endangered kākāpō,N/A,https://doi.org/10.1101/2022.11.14.516431,N/A,https://www.biorxiv.org/content/10.1101/2022.11.14.516431v1
Cell type-specific prediction of 3D chromatin organization enables high-throughput in silico genetic screening,N/A,https://doi.org/10.1101/2022.03.05.483136,N/A,https://www.biorxiv.org/content/10.1101/2022.03.05.483136v2
H4K16ac activates the transcription of transposable elements and contributes to their cis-regulatory function,N/A,https://doi.org/10.1101/2022.04.29.488986,N/A,https://www.biorxiv.org/content/10.1101/2022.04.29.488986v2
"Whole genome sequencing of 2,023 colorectal cancers reveals mutational landscapes, new driver genes and immune interactions",N/A,https://doi.org/10.1101/2022.11.16.515599,N/A,https://www.biorxiv.org/content/10.1101/2022.11.16.515599v1
Tau polarizes an aging transcriptional signature to excitatory neurons and glia,N/A,https://doi.org/10.1101/2022.11.14.516410,N/A,https://www.biorxiv.org/content/10.1101/2022.11.14.516410v1
Exome sequencing identifies variants associated with semen quality in Holstein Friesian and Hallikar bulls,N/A,https://doi.org/10.1101/2022.11.14.516500,N/A,https://www.biorxiv.org/content/10.1101/2022.11.14.516500v1
Genetic architecture of acute hyperthermia resistance in juvenile rainbow trout (Oncorhynchus mykiss) and genetic correlations with production traits,N/A,https://doi.org/10.1101/2022.11.14.516387,N/A,https://www.biorxiv.org/content/10.1101/2022.11.14.516387v1
Latent factor in Brain RNA-seq studies reflects cell type and clinical heterogeneity,N/A,https://doi.org/10.1101/2022.11.13.516360,N/A,https://www.biorxiv.org/content/10.1101/2022.11.13.516360v1
Nanopore sequencing enables multigenic family reconstruction despite highly frequent PCR-induced recombination,N/A,https://doi.org/10.1101/2022.11.14.516392,N/A,https://www.biorxiv.org/content/10.1101/2022.11.14.516392v1
"Highly accurate genome assembly of an improved high-yielding silkworm strain, Nichi01",N/A,https://doi.org/10.1101/2022.11.14.516399,N/A,https://www.biorxiv.org/content/10.1101/2022.11.14.516399v1
Single cell profiling reveals strain-specific differences in myeloid inflammatory potential in the rat liver,N/A,https://doi.org/10.1101/2022.11.11.516225,N/A,https://www.biorxiv.org/content/10.1101/2022.11.11.516225v1
The CUT&RUN Blacklist of Problematic Regions of the Genome,N/A,https://doi.org/10.1101/2022.11.11.516118,N/A,https://www.biorxiv.org/content/10.1101/2022.11.11.516118v1
"Clustered Cases of Human Adenovirus types 4, 7 and 14 Infections during the 2018 - 2019 Season revealed by US Department of Defense Respiratory Pathogen Surveillance and Whole Genome Sequencing",N/A,https://doi.org/10.1101/2022.11.11.516166,N/A,https://www.biorxiv.org/content/10.1101/2022.11.11.516166v1
FINDEL: A Deep Learning Approach to Efficient Artifact Removal From Cancer Genomes,N/A,https://doi.org/10.1101/2022.11.12.516244,N/A,https://www.biorxiv.org/content/10.1101/2022.11.12.516244v1
Using large-scale whole-genome sequence data for single-step genomic predictions in maternal and terminal pig lines,N/A,https://doi.org/10.1101/2022.11.11.516229,N/A,https://www.biorxiv.org/content/10.1101/2022.11.11.516229v1
Cell adhesion molecules play subclass-specific roles in electrophysiological response and Schizophrenia risk,N/A,https://doi.org/10.1101/2022.11.11.516161,N/A,https://www.biorxiv.org/content/10.1101/2022.11.11.516161v1
PIK3R3 is a candidate regulator of platelet count in people of Bangladeshi ancestry,N/A,https://doi.org/10.1101/2022.11.11.516129,N/A,https://www.biorxiv.org/content/10.1101/2022.11.11.516129v1
DrFARM: Identification and inference for pleiotropic gene in GWAS,N/A,https://doi.org/10.1101/2022.11.10.515671,N/A,https://www.biorxiv.org/content/10.1101/2022.11.10.515671v1
Single-cell gene expression and chromatin accessibility profiling of human pancreatic islets at basal and stimulatory conditions nominates mechanisms of type 1 diabetes genetic risk,N/A,https://doi.org/10.1101/2022.11.12.516291,N/A,https://www.biorxiv.org/content/10.1101/2022.11.12.516291v2
Genomic innovation and horizontal gene transfer shaped plant colonization and biomass degradation strategies of a globally prevalent fungal pathogen,N/A,https://doi.org/10.1101/2022.11.10.515791,N/A,https://www.biorxiv.org/content/10.1101/2022.11.10.515791v2
Membrane-bound flurophore-labelled vectors for Targeted DamID allow simultaneous profiling of expression domains and DNA binding,N/A,https://doi.org/10.1101/2020.04.17.045948,N/A,https://www.biorxiv.org/content/10.1101/2020.04.17.045948v2
ExplaiNN: interpretable and transparent neural networks for genomics,N/A,https://doi.org/10.1101/2022.05.20.492818,N/A,https://www.biorxiv.org/content/10.1101/2022.05.20.492818v3
X-inactivation states of single cell transcriptomes reveal cellular phylogenies in human females,N/A,https://doi.org/10.1101/2022.11.10.515645,N/A,https://www.biorxiv.org/content/10.1101/2022.11.10.515645v1
"A highly multiplexed assay to monitor pathogenicity, fungicide resistance and gene flow in the fungal wheat pathogen Zymoseptoria tritici",N/A,https://doi.org/10.1101/2022.07.18.500446,N/A,https://www.biorxiv.org/content/10.1101/2022.07.18.500446v2
A compendium of genetic regulatory effects across pig tissues,N/A,https://doi.org/10.1101/2022.11.11.516073,N/A,https://www.biorxiv.org/content/10.1101/2022.11.11.516073v1
Core Defense Hotspots within Pseudomonas aeruginosa are a consistent and rich source of anti-phage defense systems,N/A,https://doi.org/10.1101/2022.11.11.516204,N/A,https://www.biorxiv.org/content/10.1101/2022.11.11.516204v1
The H3K4me1 histone mark recruits DNA repair to functionally constrained genomic regions in plants,N/A,https://doi.org/10.1101/2022.05.28.493846,N/A,https://www.biorxiv.org/content/10.1101/2022.05.28.493846v3
Extensive genomic divergence among 61 strains of Chlamydia psittaci,N/A,https://doi.org/10.1101/2022.11.10.515926,N/A,https://www.biorxiv.org/content/10.1101/2022.11.10.515926v1
High Throughput Chromosome Conformation Capture identifies differential genome organization in virulent and avirulent strains of Mycobacterium tuberculosis,N/A,https://doi.org/10.1101/2022.11.10.515895,N/A,https://www.biorxiv.org/content/10.1101/2022.11.10.515895v1
Precise identification of cell states altered in disease with healthy single-cell references,N/A,https://doi.org/10.1101/2022.11.10.515939,N/A,https://www.biorxiv.org/content/10.1101/2022.11.10.515939v1
Semi-quantitative detection of pseudouridine modifications and type I/II hypermodifications in human mRNAs using direct and long-read sequencing,N/A,https://doi.org/10.1101/2021.11.03.467190,N/A,https://www.biorxiv.org/content/10.1101/2021.11.03.467190v3
TIME-Seq Enables Scalable and Inexpensive Epigenetic Age Predictions,N/A,https://doi.org/10.1101/2021.10.25.465725,N/A,https://www.biorxiv.org/content/10.1101/2021.10.25.465725v3
Uncovering Cross-Cohort Molecular Features with Multi-Omics Integration Analysis,N/A,https://doi.org/10.1101/2022.11.10.515908,N/A,https://www.biorxiv.org/content/10.1101/2022.11.10.515908v1
Long-read genome assemblies reveals a cis-regulatory landscape associated with phenotypic divergence in two sister Siniperca fishes,N/A,https://doi.org/10.1101/2022.11.09.515789,N/A,https://www.biorxiv.org/content/10.1101/2022.11.09.515789v1
Complementary Ribo-seq approaches map the translatome and provide a small protein census in the foodborne pathogen Campylobacter jejuni,N/A,https://doi.org/10.1101/2022.11.09.515450,N/A,https://www.biorxiv.org/content/10.1101/2022.11.09.515450v1
Genomics reveals introgression and purging of deleterious mutations in the Arabian leopard (Panthera pardus nimr),N/A,https://doi.org/10.1101/2022.11.08.515636,N/A,https://www.biorxiv.org/content/10.1101/2022.11.08.515636v1
Analysis of alternative polyadenylation from long-read or short-read RNA-seq with LAPA,N/A,https://doi.org/10.1101/2022.11.08.515683,N/A,https://www.biorxiv.org/content/10.1101/2022.11.08.515683v1
Shifted PAMs generate DNA overhangs and enhance SpCas9 post-catalytic complex dissociation,N/A,https://doi.org/10.1101/2022.11.08.515552,N/A,https://www.biorxiv.org/content/10.1101/2022.11.08.515552v1
The genome of the brackish-water malaria vector Anopheles aquasalis,N/A,https://doi.org/10.1101/2022.11.08.515629,N/A,https://www.biorxiv.org/content/10.1101/2022.11.08.515629v1
"Optimization of the Illumina COVIDSeq™ protocol for decentralized, cost-effective genomic surveillance",N/A,https://doi.org/10.1101/2022.11.07.515545,N/A,https://www.biorxiv.org/content/10.1101/2022.11.07.515545v1
mEnrich-seq: Methylation-guided enrichment sequencing of bacterial taxa of interest from microbiome,N/A,https://doi.org/10.1101/2022.11.07.515285,N/A,https://www.biorxiv.org/content/10.1101/2022.11.07.515285v1
Cell-subtype specific effects of genetic variation in the aging and Alzheimer cortex,N/A,https://doi.org/10.1101/2022.11.07.515446,N/A,https://www.biorxiv.org/content/10.1101/2022.11.07.515446v1
Mosaic chromosomal alterations in blood across ancestries via whole-genome sequencing,N/A,https://doi.org/10.1101/2022.11.07.515222,N/A,https://www.biorxiv.org/content/10.1101/2022.11.07.515222v1
Time to first cigarette and its impact on lung tumorigenesis,N/A,https://doi.org/10.1101/2022.11.07.515434,N/A,https://www.biorxiv.org/content/10.1101/2022.11.07.515434v1
Genomic Structural Equation Modeling Reveals Latent Phenotypes in the Human Cortex with Distinct Genetic Architecture,N/A,https://doi.org/10.1101/2022.11.04.515213,N/A,https://www.biorxiv.org/content/10.1101/2022.11.04.515213v1
De novo transcriptome assembly and the effect of foreign RNA contamination,N/A,https://doi.org/10.1101/2022.11.07.515468,N/A,https://www.biorxiv.org/content/10.1101/2022.11.07.515468v1
Whole-body gene expression atlas of an adult metazoan,N/A,https://doi.org/10.1101/2022.11.06.515345,N/A,https://www.biorxiv.org/content/10.1101/2022.11.06.515345v2
Spatially resolved single-cell multiomics map of human trophoblast differentiation in early pregnancy,N/A,https://doi.org/10.1101/2022.11.06.515326,N/A,https://www.biorxiv.org/content/10.1101/2022.11.06.515326v1
Genome assembly and annotation of the mermithid nematode Mermis nigrescens,N/A,https://doi.org/10.1101/2022.11.05.515230,N/A,https://www.biorxiv.org/content/10.1101/2022.11.05.515230v1
Low input capture Hi-C (liCHi-C) identifies promoter-enhancer interactions at high-resolution,N/A,https://doi.org/10.1101/2022.11.04.515239,N/A,https://www.biorxiv.org/content/10.1101/2022.11.04.515239v1
Nasopharyngeal competition dynamics are likely to be altered following vaccine introduction: bacteriocin prevalence and diversity among Icelandic and Kenyan pneumococci,N/A,https://doi.org/10.1101/2022.11.03.514821,N/A,https://www.biorxiv.org/content/10.1101/2022.11.03.514821v1
Modest transcriptomic response to polyploidization in allohexaploid wheat synthetics,N/A,https://doi.org/10.1101/2022.11.04.515153,N/A,https://www.biorxiv.org/content/10.1101/2022.11.04.515153v1
CrusTome: A transcriptome database resource for large-scale analyses across Crustacea,N/A,https://doi.org/10.1101/2022.11.03.515067,N/A,https://www.biorxiv.org/content/10.1101/2022.11.03.515067v1
Sequencing by avidity enables high accuracy with low reagent consumption,N/A,https://doi.org/10.1101/2022.11.03.514117,N/A,https://www.biorxiv.org/content/10.1101/2022.11.03.514117v1
Detection and Whole Genome of Japanese Encephalitis Virus Genotype III strains isolated from Indian Pig and Mosquito vector,N/A,https://doi.org/10.1101/2022.11.03.515130,N/A,https://www.biorxiv.org/content/10.1101/2022.11.03.515130v1
Mapping the convergence of genes for coronary artery disease onto endothelial cell programs,N/A,https://doi.org/10.1101/2022.11.01.514606,N/A,https://www.biorxiv.org/content/10.1101/2022.11.01.514606v1
"Botrytis cinerea strains infecting grapevine and tomato display contrasted repertoires of accessory chromosomes, transposons and small RNAs",N/A,https://doi.org/10.1101/2022.03.07.483234,N/A,https://www.biorxiv.org/content/10.1101/2022.03.07.483234v4
"RAPTOR: A Five-Safes approach to a secure, cloud native and serverless genomics data repository",N/A,https://doi.org/10.1101/2022.10.27.514127,N/A,https://www.biorxiv.org/content/10.1101/2022.10.27.514127v3
The fine-scale recombination rate variation and associations with genomic features in a butterfly,N/A,https://doi.org/10.1101/2022.11.02.514807,N/A,https://www.biorxiv.org/content/10.1101/2022.11.02.514807v1
Single cell CRISPR base editor engineering and transcriptional characterization of cancer mutations,N/A,https://doi.org/10.1101/2022.10.31.514258,N/A,https://www.biorxiv.org/content/10.1101/2022.10.31.514258v2
Accurate identification of de novo genes in plant genomes using machine learning algorithms,N/A,https://doi.org/10.1101/2022.11.01.514720,N/A,https://www.biorxiv.org/content/10.1101/2022.11.01.514720v1
"Prevalence, causes and impact of TP53-loss phenocopying events in human tumors",N/A,https://doi.org/10.1101/2022.11.01.514743,N/A,https://www.biorxiv.org/content/10.1101/2022.11.01.514743v1
Variation in histone configurations correlates with gene expression across nine inbred strains of mice,N/A,https://doi.org/10.1101/2022.11.02.514900,N/A,https://www.biorxiv.org/content/10.1101/2022.11.02.514900v1
Protein kinase gene declines linearly with elevation: a shared genomic feature across species and continents in lichenized fungi suggests role in climate adaptation,N/A,https://doi.org/10.1101/2022.11.02.514805,N/A,https://www.biorxiv.org/content/10.1101/2022.11.02.514805v1
Cellular profiling of a recently-evolved social behavior,N/A,https://doi.org/10.1101/2022.08.09.503380,N/A,https://www.biorxiv.org/content/10.1101/2022.08.09.503380v3
Robust probabilistic modeling for single-cell multimodal mosaic integration and imputation via scVAEIT,N/A,https://doi.org/10.1101/2022.07.25.501456,N/A,https://www.biorxiv.org/content/10.1101/2022.07.25.501456v3
Transposable element competition shapes the deer mouse genome,N/A,https://doi.org/10.1101/2022.10.18.512801,N/A,https://www.biorxiv.org/content/10.1101/2022.10.18.512801v3
The impact of SNP density on quantitative genetic analyses of body size traits in a wild population of Soay sheep,N/A,https://doi.org/10.1101/2022.03.07.483376,N/A,https://www.biorxiv.org/content/10.1101/2022.03.07.483376v4
